datetime,timestamp,latitude,longitude,accuracy,location,magNorth,trueNorth,accelX,accelY,accelZ,pitch,roll,yaw,illuminance,noise,battery
2015-07-14 13:43:59,130813694394657486,42.370131611824,-71.10675573349,4,HANCOCK STREET,316.633392333984,283.362365722656,1.264862,-0.2690538,0.8550352,164.9073,-57.64661,256.6377,0,0,88
2015-07-14 13:44:00,130813694404753166,42.3701155185699,-71.1066752672195,4,HANCOCK STREET,315.899322509766,282.628295898438,0.7761036,-0.226043,0.2841652,167.261,-59.44051,257.5493,0,0,88
2015-07-14 13:44:01,130813694414754920,42.3701155185699,-71.1066752672195,4,HANCOCK STREET,315.157592773438,281.886566162109,0.2208739,-0.054,0.1551329,167.0222,-59.94687,258.445,0,0,88
2015-07-14 13:44:02,130813694424837266,42.3700994253159,-71.1066377162933,4,HARVARD STREET,315.940216064453,282.669189453125,0.02928055,-0.02271945,0.05738123,164.2187,-58.37616,257.3308,0,0,88
2015-07-14 13:44:03,130813694434869209,42.3700994253159,-71.1066377162933,4,HARVARD STREET,315.613616943359,282.342590332031,0.09184165,-0.06182014,0.08866177,166.6085,-56.58076,257.6574,0,0,88
2015-07-14 13:44:04,130813694444987271,42.3700994253159,-71.1066377162933,4,HARVARD STREET,314.803497314453,281.532470703125,0.2717048,-0.1908524,-0.005179863,165.8479,-58.68608,258.3551,0,0,88
2015-07-14 13:44:05,130813694455028994,42.3700726032257,-71.1065679788589,4,HARVARD STREET,314.675506591797,281.404479980469,0.2717048,-0.2338632,0.01828055,166.4873,-59.19348,258.5955,0,0,88
2015-07-14 13:44:06,130813694465086931,42.3700726032257,-71.1065679788589,4,HARVARD STREET,312.974578857422,279.703552246094,0.5884203,-0.284694,-0.06774096,165.1876,-62.35595,260.2964,0,0,88
2015-07-14 13:44:07,130813694475160401,42.3700779676437,-71.1065143346787,4,HARVARD STREET,314.54345703125,281.272430419922,1.1632,-0.679611,-0.07556109,162.3237,-63.52586,258.7275,0,0,88
2015-07-14 13:44:08,130813694485235678,42.3700779676437,-71.1065143346787,4,HARVARD STREET,310.322448730469,277.051422119141,1.476006,-0.6326901,0.3819169,161.1023,-71.22202,264.0886,0,0,88
2015-07-14 13:44:09,130813694495300611,42.3700779676437,-71.1064660549164,4,HARVARD STREET,307.589599609375,274.318572998047,1.13192,-0.09310068,0.6399814,162.3998,-69.50602,265.6814,0,0,88
2015-07-14 13:44:10,130813694505448626,42.3700779676437,-71.1064660549164,4,HARVARD STREET,305.439575195313,272.168548583984,1.71452,-0.5232082,1.914664,168.0166,-69.41239,267.8314,0,0,88
2015-07-14 13:44:11,130813694515497038,42.3700618743896,-71.1064285039902,4,HARVARD STREET,311.739471435547,278.468444824219,0.7721936,-0.511478,0.7064526,169.3008,-58.8211,261.5315,0,0,88
2015-07-14 13:44:12,130813694525537220,42.3700618743896,-71.1064285039902,4,HARVARD STREET,313.441314697266,280.170288085938,1.253132,-0.1791222,0.5148592,167.5077,-59.10221,259.8297,0,0,88
2015-07-14 13:44:13,130813694535695222,42.3700618743896,-71.1064285039902,4,HARVARD STREET,312.925384521484,279.654357910156,0.2052336,-0.01489932,0.213784,169.6748,-60.03576,260.6868,0,0,88
2015-07-14 13:44:14,130813694545741563,42.3700618743896,-71.1064285039902,4,HARVARD STREET,312.700775146484,279.429748535156,0.1153021,-0.0422698,0.100392,168.3932,-59.82369,260.5703,0,0,88
2015-07-14 13:44:15,130813694555792763,42.37001271,-71.10638838,6,HARVARD STREET,313.769866943359,280.498840332031,0.1231222,-0.04617986,0.06520137,168.0712,-59.47897,259.6841,0,0,88
2015-07-14 13:44:16,130813694565804568,42.37001271,-71.10638838,6,HARVARD STREET,312.793823242188,279.522796630859,0.3616364,-0.06964028,0.04174096,169.0598,-59.8558,260.4772,0,0,88
2015-07-14 13:44:17,130813694575856666,42.37001271,-71.10638838,6,HARVARD STREET,311.072387695313,277.801361083984,0.6900821,-0.054,0.08475171,168.5529,-61.78296,262.1986,0,0,88
2015-07-14 13:44:18,130813694586002244,42.37001271,-71.10638838,6,HARVARD STREET,307.994293212891,274.723266601563,1.444725,-0.2416833,0.4874887,172.7866,-65.09423,266.843,0,0,88
2015-07-14 13:44:19,130813694596136411,42.3699599504471,-71.1063480377197,6,HARVARD STREET,303.443878173828,270.1728515625,1.280502,-0.5388485,0.616521,174.3253,-67.52209,269.8271,0,0,88
2015-07-14 13:44:20,130813694606211490,42.3699599504471,-71.1063480377197,6,HARVARD STREET,307.008819580078,273.73779296875,1.022438,-0.6326901,0.3662766,169.223,-66.92833,266.2622,0,0,88
2015-07-14 13:44:21,130813694616247731,42.369943857193,-71.1063051223755,6,HARVARD STREET,304.111999511719,270.840972900391,1.843552,-1.133179,1.1522,168.107,-68.22903,266.4616,0,0,88
2015-07-14 13:44:22,130813694626344930,42.369943857193,-71.1063051223755,6,HARVARD STREET,308.247344970703,274.976318359375,1.010708,-0.5271183,1.019258,167.3063,-64.43404,265.0237,0,0,88
2015-07-14 13:44:23,130813694636390010,42.369943857193,-71.1063051223755,6,HARVARD STREET,310.195007324219,276.923980712891,0.4163773,-0.2104027,1.003618,166.3105,-61.12606,263.076,0,0,88
2015-07-14 13:44:24,130813694646439087,42.3699706792831,-71.1062353849411,5,HARVARD STREET,311.15966796875,277.888641357422,0.6627117,-0.1830323,0.8706754,165.2666,-58.71235,260.0727,0,0,88
2015-07-14 13:44:25,130813694656507035,42.3699706792831,-71.1062353849411,5,HARVARD STREET,314.355438232422,281.084411621094,0.9207762,-0.2729638,0.3389061,165.7074,-59.60881,259.0548,0,0,88
2015-07-14 13:44:26,130813694666544004,42.3699921369553,-71.1061924695969,5,HARVARD STREET,313.091644287109,279.820617675781,0.5297693,-0.08919062,0.2802551,166.2043,-60.45404,260.1794,0,0,88
2015-07-14 13:44:27,130813694676618640,42.3699921369553,-71.1061924695969,5,HARVARD STREET,313.205902099609,279.934875488281,0.2795249,-0.07746041,0.2841652,165.5356,-60.15525,259.2313,0,0,88
2015-07-14 13:44:28,130813694686668558,42.3700082302094,-71.1061549186707,5,HARVARD STREET,312.748626708984,279.477600097656,0.111392,-0.03835973,0.1942336,164.8847,-60.05374,260.5224,0,0,88
2015-07-14 13:44:29,130813694696735349,42.3700082302094,-71.1061549186707,5,HARVARD STREET,314.003326416016,280.732299804688,0.1426725,-0.09310068,0.03001075,165.2639,-58.64296,258.6991,0,0,88
2015-07-14 13:44:30,130813694706801198,42.37001388,-71.10610906,6,HARVARD STREET,313.821624755859,280.550598144531,0.3303558,-0.1634819,0.03783089,165.4488,-58.44399,259.4494,0,0,88
2015-07-14 13:44:31,130813694716873420,42.37001388,-71.10610906,6,HARVARD STREET,313.015533447266,279.744506835938,0.6118808,-0.3042444,0.02610068,164.7697,-60.72113,260.2555,0,0,88
2015-07-14 13:44:32,130813694727026268,42.3700082302094,-71.1060583591461,6,HARVARD STREET,308.721343994141,275.450317382813,1.14756,-0.4450068,0.3389061,164.0452,-66.83019,264.5497,0,0,88
2015-07-14 13:44:33,130813694737087053,42.3699975013733,-71.106031537056,5,HARVARD STREET,307.987609863281,274.716583251953,1.69497,-0.4371867,0.7377331,163.2784,-67.7312,265.2834,0,0,88
2015-07-14 13:44:34,130813694747123576,42.3699975013733,-71.106031537056,5,HARVARD STREET,308.221649169922,274.950622558594,1.182751,-0.09310068,0.4718485,163.6042,-68.00116,265.0494,0,0,88
2015-07-14 13:44:35,130813694757175059,42.3699975013733,-71.106031537056,5,HARVARD STREET,308.556854248047,275.285827636719,1.464276,0.08285239,1.515837,161.5711,-66.81081,264.7142,0,0,88
2015-07-14 13:44:36,130813694767249623,42.3699975013733,-71.106031537056,5,HARVARD STREET,310.652496337891,277.381469726563,1.229672,-0.398086,1.527567,162.4634,-57.5261,259.5919,0,0,88
2015-07-14 13:44:37,130813694777273721,42.3699545860291,-71.1059296131134,5,HARVARD STREET,318.395416259766,285.124389648438,1.030258,-0.2534135,0.7142727,166.2483,-55.58294,254.8756,0,0,88
2015-07-14 13:44:38,130813694787318853,42.3699545860291,-71.1059296131134,5,HARVARD STREET,314.642669677734,281.371643066406,0.5454096,-0.1009208,0.3584565,167.7535,-59.46361,258.6284,0,0,88
2015-07-14 13:44:39,130813694797464631,42.3699545860291,-71.1059296131134,5,HARVARD STREET,314.178985595703,280.907958984375,0.3029853,-0.054,0.1785934,168.4301,-59.31742,259.092,0,0,88
2015-07-14 13:44:40,130813694807486794,42.3699545860291,-71.1059296131134,5,HARVARD STREET,313.945220947266,280.674194335938,0.07620137,-0.02271945,0.0612913,169.4754,-58.93541,259.3258,0,0,88
2015-07-14 13:44:41,130813694817487004,42.369943857193,-71.1058384180069,4,LEE STREET,316.018768310547,282.747741699219,0.07620137,-0.03444966,0.02610068,167.7521,-58.77961,257.2523,0,0,88
2015-07-14 13:44:42,130813694827562724,42.369943857193,-71.1058384180069,4,LEE STREET,319.971069335938,286.700042724609,0.9520567,-0.03444966,0.2020538,168.5319,-60.69349,253.3,0,0,88
2015-07-14 13:44:43,130813694837597065,42.369943857193,-71.1058384180069,4,LEE STREET,306.077453613281,272.806427001953,1.495556,0.08676246,0.331086,169.823,-64.66222,267.1936,0,0,88
2015-07-14 13:44:44,130813694847724937,42.369943857193,-71.1058384180069,4,LEE STREET,302.884368896484,269.613342285156,1.472096,-0.3550753,0.7690136,172.5668,-67.22776,272.4553,0,0,88
2015-07-14 13:44:45,130813694857754419,42.369943857193,-71.1058384180069,4,LEE STREET,305.713287353516,272.442260742188,1.589398,-0.3628954,0.5813304,174.9741,-65.86678,267.5577,0,0,88
2015-07-14 13:44:46,130813694867907272,42.3698848485947,-71.1057472229004,4,LEE STREET,308.597564697266,275.326538085938,1.108459,-0.8594741,0.5539599,172.6096,-66.90287,264.6735,0,0,88
2015-07-14 13:44:47,130813694877979478,42.3698848485947,-71.1057472229004,4,LEE STREET,305.944549560547,272.673522949219,1.202301,-0.6639707,0.6282512,167.5692,-66.29797,265.7042,0,0,88
2015-07-14 13:44:48,130813694887997277,42.3698472976685,-71.1057150363922,5,LEE STREET,308.548187255859,275.277160644531,1.839642,-0.6287801,1.203031,168.2335,-65.72614,264.7228,0,0,88
2015-07-14 13:44:49,130813694898107198,42.3698472976685,-71.1057150363922,5,LEE STREET,310.103820800781,276.832794189453,1.260952,-0.5544888,1.324243,166.9086,-66.48318,263.1672,0,0,88
2015-07-14 13:44:50,130813694908158745,42.3698472976685,-71.1057150363922,5,LEE STREET,311.411407470703,278.140380859375,0.8347546,-0.4332766,0.9918876,166.1443,-63.76904,261.8596,0,0,88
2015-07-14 13:44:51,130813694918175795,42.3698472976685,-71.1057150363922,5,LEE STREET,312.977722167969,279.706695556641,0.5454096,-0.3120645,0.8667654,165.603,-61.23016,260.2933,0,0,88
2015-07-14 13:44:52,130813694928257776,42.3697936534882,-71.1056560277939,5,LEE STREET,313.971893310547,280.700866699219,0.9285963,-0.2651437,0.7807439,166.4869,-56.42052,257.4321,0,0,88
2015-07-14 13:44:53,130813694938357108,42.3697936534882,-71.1056560277939,5,LEE STREET,312.327087402344,279.056060791016,1.217941,-0.3589853,0.5304995,166.5668,-57.78609,260.9439,0,0,88
2015-07-14 13:44:54,130813694948418134,42.3697936534882,-71.1056560277939,5,LEE STREET,312.53759765625,279.266571044922,0.6979023,-0.1752121,0.3037155,164.6758,-59.20989,260.7334,0,0,88
2015-07-14 13:44:55,130813694958480318,42.3697936534882,-71.1056560277939,5,LEE STREET,315.091278076172,281.820251464844,0.3068954,-0.05008993,0.2919853,164.7957,-58.25935,258.0617,0,0,88
2015-07-14 13:44:56,130813694968609408,42.36976146698,-71.1055862903595,5,HARVARD STREET,314.763092041016,281.492065429688,0.07229131,-0.02271945,0.1473128,167.2087,-57.89621,258.5079,0,0,88
2015-07-14 13:44:57,130813694978773761,42.36976146698,-71.1055862903595,5,HARVARD STREET,312.860015869141,279.588989257813,0.2052336,-0.03444966,0.04565103,164.9751,-59.11106,260.411,0,0,88
2015-07-14 13:44:58,130813694988834125,42.36974619,-71.10554525,5,HARVARD STREET,313.696868896484,280.425842285156,0.4085572,-0.2495034,0.01437048,165.0872,-58.1329,259.5742,0,0,88
2015-07-14 13:45:00,130813695000633848,42.36974619,-71.10554525,5,HARVARD STREET,308.992248535156,275.721221923828,1.757531,-0.4059061,1.073999,163.2831,-67.25211,263.7181,0,0,88
2015-07-14 13:45:01,130813695010663997,42.36972476,-71.10551185,6,HARVARD STREET,313.034027099609,279.763000488281,0.56887,-0.1361114,0.7924741,166.6606,-59.98936,260.237,6.615,0,88
2015-07-14 13:45:02,130813695020716096,42.36972476,-71.10551185,6,HARVARD STREET,313.850799560547,280.579772949219,0.9481466,-0.4606471,0.675172,164.5492,-56.713,255.3961,16.905,0,88
2015-07-14 13:45:03,130813695030717906,42.3697024583817,-71.1054790019989,6,HARVARD STREET,311.625213623047,278.354187011719,0.6666217,-0.3316149,0.675172,167.5989,-61.15173,261.6458,13.475,0,88
2015-07-14 13:45:04,130813695040812683,42.3697024583817,-71.1054790019989,6,HARVARD STREET,314.299957275391,281.028930664063,1.15147,-0.04617986,0.6438915,167.6831,-58.06237,258.9711,0,0,88
2015-07-14 13:45:05,130813695050811693,42.3697024583817,-71.1054790019989,6,HARVARD STREET,313.819183349609,280.548156738281,1.15929,-0.03444966,0.56178,168.4846,-59.2549,259.4518,13.475,0,88
2015-07-14 13:45:06,130813695060843385,42.3697024583817,-71.1054790019989,6,HARVARD STREET,314.893585205078,281.62255859375,1.081089,0.05939198,0.4679384,169.5694,-57.05565,258.3775,6.615,0,88
2015-07-14 13:45:07,130813695070945025,42.3697024583817,-71.1054790019989,6,HARVARD STREET,314.186462402344,280.915435791016,0.4984888,-0.07746041,0.3623666,167.1028,-58.74377,259.0846,13.475,0,88
2015-07-14 13:45:08,130813695081054761,42.3697024583817,-71.1054790019989,6,HARVARD STREET,313.904357910156,280.633331298828,0.5219492,-0.108741,0.3115357,167.7676,-59.28387,259.3667,6.615,0,88
2015-07-14 13:45:09,130813695091117280,42.3697024583817,-71.1054790019989,6,HARVARD STREET,313.686737060547,280.415710449219,0.2013236,-0.06182014,0.1746833,168.9623,-58.66046,259.5843,6.615,0,88
2015-07-14 13:45:10,130813695101214517,42.3697024583817,-71.1054790019989,6,HARVARD STREET,314.214965820313,280.943939208984,0.1817732,-0.1869423,0.1668632,168.6106,-58.40141,259.0561,6.615,0,88
2015-07-14 13:45:11,130813695111281004,42.3697024583817,-71.1054790019989,6,HARVARD STREET,315.341339111328,282.0703125,0.1153021,-0.07746041,0.1434027,168.8506,-57.32362,257.9297,13.475,0,87
2015-07-14 13:45:12,130813695121357580,42.3697024583817,-71.1054790019989,6,HARVARD STREET,314.221954345703,280.950927734375,0.1348524,-0.07746041,0.05347116,168.7058,-58.7702,259.0491,6.615,0,87
2015-07-14 13:45:13,130813695131372405,42.3697024583817,-71.1054790019989,6,HARVARD STREET,314.911010742188,281.639984130859,0.1935034,0.008561093,0.04174096,168.0499,-58.87452,258.3595,13.475,0,87
2015-07-14 13:45:14,130813695141406822,42.3697024583817,-71.1054790019989,6,HARVARD STREET,314.087860107422,280.816833496094,0.4515679,-0.04617986,0.06911144,169.7314,-59.35399,259.1832,13.475,0,87
2015-07-14 13:45:15,130813695151525075,42.3696595430374,-71.1051839590073,4,HARVARD STREET,312.808868408203,279.537841796875,1.045898,-0.112651,0.2567947,166.615,-61.62713,258.7729,16.905,0,87
2015-07-14 13:45:16,130813695161572915,42.3696595430374,-71.1051839590073,4,HARVARD STREET,310.311950683594,277.040924072266,1.233582,-0.06182014,0.213784,168.7533,-63.16852,260.8248,0,0,87
2015-07-14 13:45:17,130813695171635115,42.3696595430374,-71.1051839590073,4,HARVARD STREET,306.693115234375,273.422088623047,1.71452,-0.1595719,0.5852405,173.0246,-65.82062,266.5779,0,0,87
2015-07-14 13:45:18,130813695181636880,42.3696434497833,-71.1051034927368,4,HARVARD STREET,305.864105224609,272.593078613281,1.503376,-0.5466686,0.7729238,172.3541,-68.06985,267.4069,0,0,87
2015-07-14 13:45:19,130813695191776574,42.3696434497833,-71.1051034927368,4,HARVARD STREET,309.014007568359,275.742980957031,1.15538,-0.6600606,0.4640283,171.2581,-66.7039,266.0067,0,0,87
2015-07-14 13:45:20,130813695201796974,42.3696327209473,-71.1050498485565,4,HARVARD STREET,310.606170654297,277.335144042969,1.72234,-0.4762874,1.273412,167.3463,-63.97798,262.6649,0,0,87
2015-07-14 13:45:21,130813695211896968,42.3696327209473,-71.1050498485565,4,HARVARD STREET,309.517517089844,276.246490478516,0.6939922,-0.343345,1.070089,167.07,-64.57945,263.7535,0,0,87
2015-07-14 13:45:22,130813695221923770,42.3696327209473,-71.1050498485565,4,HARVARD STREET,312.710113525391,279.439086914063,0.7917439,0.1258631,1.081819,164.8574,-61.94054,260.5609,0,0,87
2015-07-14 13:45:23,130813695232010083,42.3696327209473,-71.1050498485565,4,HARVARD STREET,314.594329833984,281.323303222656,1.13974,-0.4645572,0.7494633,166.4099,-58.26558,258.6767,0,0,87
2015-07-14 13:45:24,130813695242108154,42.3696058988571,-71.10495865345,4,CLINTON STREET & HARVARD STREET,316.143188476563,282.872161865234,0.967697,-0.2964242,0.1316725,165.1464,-58.55353,257.1278,0,0,87
2015-07-14 13:45:25,130813695252229043,42.3696005344391,-71.1049211025238,4,CLINTON STREET & HARVARD STREET,318.119293212891,284.848266601563,0.9481466,-0.3824457,0.1668632,165.5023,-58.14243,255.9286,0,0,87
2015-07-14 13:45:26,130813695262251893,42.3696005344391,-71.1049211025238,4,CLINTON STREET & HARVARD STREET,316.305328369141,283.034301757813,1.307873,-0.5349384,0.7377331,164.9259,-56.39543,255.5086,0,0,87
2015-07-14 13:45:27,130813695272368059,42.3695951700211,-71.1048889160156,4,CLINTON STREET & HARVARD STREET,319.339080810547,286.068054199219,1.237492,-0.343345,0.6595318,165.3946,-56.62209,253.9319,0,0,87
2015-07-14 13:45:28,130813695282533440,42.3695951700211,-71.1048889160156,4,CLINTON STREET & HARVARD STREET,315.475555419922,282.204528808594,1.088909,-0.06573021,0.3349961,166.4398,-60.22591,257.7955,0,0,87
2015-07-14 13:45:29,130813695292604444,42.369579076767,-71.1048620939255,4,HARVARD STREET,313.24755859375,279.976531982422,0.7839238,-0.1165611,0.1629531,166.7195,-60.23769,260.0235,0,0,87
2015-07-14 13:45:30,130813695302719699,42.369579076767,-71.1048620939255,4,HARVARD STREET,311.786010742188,278.514984130859,0.2130538,-0.08137048,0.2372444,165.8281,-61.58118,261.485,0,0,87
2015-07-14 13:45:31,130813695312852397,42.369579076767,-71.1048620939255,4,HARVARD STREET,313.084136962891,279.813110351563,0.1583128,-0.02662952,0.1668632,165.2961,-59.63733,260.1869,0,0,87
2015-07-14 13:45:32,130813695322904605,42.3695522546768,-71.1048352718353,4,HARVARD STREET,310.627777099609,277.356750488281,0.1935034,-0.01098925,0.09257185,166.1814,-61.58297,262.5801,0,0,87
2015-07-14 13:45:33,130813695332986844,42.3695361614227,-71.1047977209091,4,HARVARD STREET,314.939636230469,281.668609619141,0.2951652,-0.07355034,0.03001075,164.9793,-59.63762,258.6296,0,0,87
2015-07-14 13:45:34,130813695343029537,42.3695361614227,-71.1047977209091,4,HARVARD STREET,313.898895263672,280.627868652344,0.396827,-0.1165611,0.0730215,167.1458,-60.84879,259.3721,0,0,87
2015-07-14 13:45:35,130813695353074105,42.3695361614227,-71.1047977209091,4,HARVARD STREET,315.524505615234,282.253479003906,0.3890068,-0.1204712,0.006550342,165.6814,-61.51484,257.7465,0,0,87
2015-07-14 13:45:36,130813695363100180,42.3695361614227,-71.1047977209091,4,HARVARD STREET,319.163421630859,285.892395019531,0.4945787,-0.3511652,0.01437048,165.308,-60.74032,254.1076,0,0,87
2015-07-14 13:45:37,130813695373165958,42.3694878816605,-71.1047494411469,4,HARVARD STREET,321.487182617188,288.216156005859,0.4320176,-0.2573236,0.03783089,163.2554,-61.63607,252.2013,0,0,87
2015-07-14 13:45:38,130813695383187038,42.3694878816605,-71.1047494411469,4,HARVARD STREET,320.288421630859,287.017395019531,0.4828485,-0.3746256,0.08866177,163.334,-59.86821,252.9826,0,0,87
2015-07-14 13:45:39,130813695393323718,42.3694878816605,-71.1047494411469,4,HARVARD STREET,315.968963623047,282.697937011719,0.6627117,-0.3355249,0.03001075,164.4495,-62.57502,257.3021,0,0,87
2015-07-14 13:45:40,130813695403400785,42.3694878816605,-71.1047494411469,4,HARVARD STREET,316.406036376953,283.135009765625,0.7135425,-0.456737,0.08866177,162.2778,-61.74379,256.865,0,0,87
2015-07-14 13:45:41,130813695413393702,42.3694878816605,-71.1047494411469,4,HARVARD STREET,314.405914306641,281.134887695313,0.854305,-0.4801975,0.09257185,162.0463,-65.01933,258.8651,0,0,87
2015-07-14 13:45:42,130813695423552087,42.3694878816605,-71.1047494411469,4,HARVARD STREET,311.519317626953,278.248291015625,1.245312,-0.4176364,0.3467263,161.1582,-68.32279,261.7517,0,0,87
2015-07-14 13:45:43,130813695433600595,42.3694235086441,-71.1046689748764,5,HARVARD STREET,309.555480957031,276.284454345703,1.507286,-0.3707155,0.55787,162.0129,-67.79906,262.4086,0,0,87
2015-07-14 13:45:44,130813695443707869,42.3694235086441,-71.1046689748764,5,HARVARD STREET,311.394165039063,278.123138427734,1.249222,0.03593158,0.6517116,163.3884,-67.52073,261.8769,0,0,87
2015-07-14 13:45:45,130813695453742567,42.3694235086441,-71.1046689748764,5,HARVARD STREET,311.770477294922,278.499450683594,1.315693,-0.01489932,0.7025425,162.4903,-67.31904,261.5005,0,0,87
2015-07-14 13:45:46,130813695463774463,42.3694235086441,-71.1046689748764,5,HARVARD STREET,311.068450927734,277.797424316406,1.343064,0.02811143,0.7064526,164.5201,-67.52272,262.2025,0,0,87
2015-07-14 13:45:47,130813695473836662,42.369396686554,-71.1046153306961,5,HARVARD STREET,311.803924560547,278.532897949219,1.472096,-0.1243812,0.6360713,164.6325,-67.00533,261.4671,0,0,87
2015-07-14 13:45:48,130813695483898894,42.369396686554,-71.1046153306961,5,HARVARD STREET,310.055786132813,276.784759521484,1.186661,-0.167392,0.5344096,165.3947,-69.11239,263.2153,0,0,87
2015-07-14 13:45:49,130813695494030635,42.36941054,-71.10464182,6,HARVARD STREET,308.923736572266,275.652709960938,1.026348,0.07894231,0.3780068,166.8694,-68.04223,264.3473,0,0,87
2015-07-14 13:45:50,130813695504134902,42.36941054,-71.10464182,6,HARVARD STREET,308.319427490234,275.048400878906,1.620678,-0.6014096,1.672239,168.6962,-66.03066,264.9516,0,0,87
2015-07-14 13:45:51,130813695514149524,42.36941054,-71.10464182,6,HARVARD STREET,308.326782226563,275.055755615234,1.010708,-0.4841075,1.12874,167.9625,-65.02425,264.9442,0,0,87
2015-07-14 13:45:52,130813695524362776,42.36941054,-71.10464182,6,HARVARD STREET,307.378753662109,274.107727050781,1.72234,-0.5310283,1.175661,167.7027,-67.26717,266.6594,0,0,87
2015-07-14 13:45:53,130813695534475931,42.36941054,-71.10464182,6,HARVARD STREET,308.830322265625,275.559295654297,0.7213627,-0.3042444,1.12483,166.0008,-59.56181,262.0113,0,0,87
2015-07-14 13:45:54,130813695544608629,42.36941054,-71.10464182,6,HARVARD STREET,313.585968017578,280.31494140625,1.198391,-0.3511652,0.7651036,165.9923,-59.57267,260.7504,0,0,87
2015-07-14 13:45:55,130813695554706816,42.3693752288818,-71.1044812202454,6,HARVARD STREET,312.097930908203,278.826904296875,1.389984,-0.3628954,0.7220929,169.7182,-59.52989,261.1731,0,0,87
2015-07-14 13:45:56,130813695564728678,42.3693752288818,-71.1044812202454,6,HARVARD STREET,313.418121337891,280.147094726563,1.276592,-0.1595719,0.6087009,168.5336,-59.72947,259.8529,0,0,87
2015-07-14 13:45:57,130813695574772582,42.3693752288818,-71.1044812202454,6,HARVARD STREET,313.551910400391,280.280883789063,0.9911574,0.0007409565,0.55787,166.0912,-59.92589,259.7191,0,0,87
2015-07-14 13:45:58,130813695584853991,42.3693752288818,-71.1044812202454,6,HARVARD STREET,311.391021728516,278.119995117188,0.5493197,-0.07355034,0.3623666,169.7823,-59.74858,261.88,0,0,87
2015-07-14 13:45:59,130813695594909146,42.3693430423737,-71.1044329404831,6,HARVARD STREET,309.525848388672,276.254821777344,0.2990753,-0.1478416,0.1825034,171.2654,-59.4335,263.7452,0,0,87
2015-07-14 13:46:00,130813695605069561,42.3693430423737,-71.1044329404831,6,HARVARD STREET,313.006744384766,279.735717773438,0.1974135,-0.06182014,0.0730215,169.5564,-59.16187,260.2643,0,0,87
2015-07-14 13:46:01,130813695615101582,42.3693430423737,-71.1044329404831,6,HARVARD STREET,313.277191162109,280.006164550781,0.2052336,-0.01489932,0.05347116,169.7288,-59.11034,259.9938,0,0,87
2015-07-14 13:46:02,130813695625123488,42.3693430423737,-71.1044329404831,6,HARVARD STREET,312.877655029297,279.606628417969,0.4398377,-0.01098925,0.09257185,169.561,-58.62122,260.2343,0,0,87
2015-07-14 13:46:03,130813695635165518,42.3693752288818,-71.1044436693192,6,HARVARD STREET,312.615844726563,279.344818115234,0.6431613,-0.01489932,0.06911144,169.0305,-60.45357,260.6552,0,0,87
2015-07-14 13:46:04,130813695645215200,42.3693752288818,-71.1044436693192,6,HARVARD STREET,312.565979003906,279.294952392578,0.9755172,0.004651025,0.2333343,169.3093,-61.51902,260.705,0,0,87
2015-07-14 13:46:05,130813695655304869,42.3693752288818,-71.1044436693192,6,HARVARD STREET,304.633514404297,271.362487792969,1.507286,0.0320215,0.5265895,172.7278,-65.75119,268.6375,0,0,87
2015-07-14 13:46:06,130813695665377971,42.3693752288818,-71.1044436693192,6,HARVARD STREET,301.369293212891,268.098266601563,1.499466,-0.112651,0.389737,170.6201,-66.96226,271.9017,0,0,87
2015-07-14 13:46:07,130813695675373678,42.3693752288818,-71.1044436693192,6,HARVARD STREET,302.284423828125,269.013397216797,1.479916,-0.3003343,0.4913988,172.8398,-66.01467,270.9866,0,0,87
2015-07-14 13:46:08,130813695685418445,42.3693752288818,-71.1044436693192,6,HARVARD STREET,305.988952636719,272.717926025391,1.378254,-0.4723773,0.5187693,171.3441,-66.66365,267.2821,0,0,87
2015-07-14 13:46:09,130813695695534648,42.3692572116852,-71.1043095588684,7,HARVARD STREET,305.517974853516,272.246948242188,0.9794272,-0.6092297,0.4522981,170.9279,-68.07375,267.7531,0,0,87
2015-07-14 13:46:10,130813695705550220,42.3692572116852,-71.1043095588684,7,HARVARD STREET,305.468292236328,272.197265625,1.241402,-0.5974995,0.5383196,169.9102,-68.42279,267.8027,0,0,87
2015-07-14 13:46:11,130813695715614706,42.3692357540131,-71.1042666435242,7,HARVARD STREET,307.811920166016,274.540893554688,1.913934,-0.4841075,1.038808,167.6189,-67.73956,265.4591,0,0,87
2015-07-14 13:46:12,130813695725657481,42.3692357540131,-71.1042666435242,7,HARVARD STREET,306.806915283203,273.535888671875,1.511196,-0.8242835,1.10919,168.9661,-66.33924,266.4641,0,0,87
2015-07-14 13:46:13,130813695735707066,42.3692357540131,-71.1042666435242,7,HARVARD STREET,308.855743408203,275.584716796875,0.6548915,-0.03444966,0.9762473,166.9426,-62.25697,263.4581,0,0,87
2015-07-14 13:46:14,130813695745721994,42.3692357540131,-71.1042666435242,7,HARVARD STREET,308.572174072266,275.301147460938,0.627521,-0.1361114,0.8824056,166.8221,-62.9188,264.6989,0,0,87
2015-07-14 13:46:15,130813695755831497,42.369219660759,-71.1041808128357,7,BIGELOW STREET & HARVARD STREET,313.047332763672,279.776306152344,1.206211,-0.3902659,0.7494633,167.0046,-59.02727,260.2237,0,0,87
